Year,NOMBRE,LST_mean,LST_p25,LST_p75
1997,Calicheros,23.351698,22.132669,24.570728
1997,Belloto 2000,27.391095,26.641689,28.140501
1997,Belloto Centro,27.718197,26.841990,28.594405
1997,Bernando Ohiggins,26.318350,25.159083,27.477616
1997,Cruz del Sur,27.472966,26.808594,28.137338
1997,82,27.198761,26.080127,28.317396
1997,Belloto Norte,26.015410,25.350661,26.680159
1997,E.E.U.U,25.055900,23.606352,26.505447
1997,Lincoyan,26.529281,25.968584,27.089979
1997,Los Colonos,24.139373,22.813329,25.465416
1997,Patricio Lynch,25.366371,23.969457,26.763286
1997,Santa Marta,25.151055,23.908017,26.394092
1997,Cantera,27.551723,27.067443,28.036003
1997,Decimo Sector,26.590386,26.089153,27.091618
1997,Estero Viejo,27.344906,26.591748,28.098064
1997,Matilde,25.116083,24.202248,26.029918
1997,San Cristobal,25.613045,24.571676,26.654415
1997,Tierras Rojas,27.311863,26.212118,28.411607
1997,Decimo Sector,25.368060,23.908370,26.827750
1997,Matilde,24.905724,24.180105,25.631343
1997,Los Pinos,23.392875,21.749711,25.036038
1997,Marga Marga,23.847690,22.619074,25.076307
1997,60,23.870039,22.882864,24.857214
1997,Castillo Blanco,26.375872,25.495991,27.255753
1997,El Tranque,26.189368,25.615319,26.763417
1997,Jose Miguel Carrera,26.040520,25.524464,26.556577
1997,Las Rosas,26.703424,26.301087,27.105761
1997,Piloto Pardo,26.130369,25.544920,26.715818
1997,Porvenir,23.132801,22.124311,24.141290
1997,Textil Viña,26.061599,25.803664,26.319533
1997,21 de Mayo,26.327336,25.772753,26.881918
1997,Barros Arana,28.047901,27.521219,28.574583
1997,La Granja,25.895618,25.309494,26.481742
1997,Las Viñas,25.699027,25.103089,26.294964
1997,Los Estanques,25.117242,24.529037,25.705447
1997,Mena,27.537243,26.968188,28.106297
1997,Pedro Montt,26.920711,26.233226,27.608197
1997,Victoria Oriente,26.261719,25.725387,26.798052
1997,Victoria Poniente,25.547757,24.314049,26.781465
1997,Villa Olimpica,25.848112,25.259687,26.436537
1997,Araya,27.343824,26.828303,27.859346
1997,Arturo Prat,28.464494,27.879059,29.049929
1997,Blanco,28.175841,26.699984,29.651698
1997,Centro,28.794587,27.802661,29.786512
1997,Colina de Oro,22.955538,21.161216,24.749861
1997,El Esfuerzo,25.913521,25.668101,26.158940
1997,Emparte,28.421440,28.021105,28.821776
1997,Esmeralda,26.655155,26.325254,26.985055
1997,Liceo,27.621271,27.087274,28.155269
1997,Poblacion Esperanza,26.111174,25.104797,27.117551
1997,Poblacion Ferroviaria,26.818081,26.198601,27.437562
1997,R. Sotomayor,27.067371,25.729963,28.404778
1997,San Cristobal2,25.737673,24.723437,26.751910
1997,Sol del Pacifico,26.136890,25.561730,26.712051
1997,Soublete (Francisco Bilbao),27.666188,27.046115,28.286261
1997,Thompson,29.077632,28.133108,30.022155
1997,M. Mena,25.066206,24.416705,25.715706
1997,Manuel Rodriguez,25.096938,24.617522,25.576353
1997,No Organizada,23.765743,22.314889,25.216596
1997,Pompeya Norte,23.936704,22.806915,25.066494
1997,Pompeya Sur,24.777855,23.871866,25.683843
1997,Valencia Alto,25.447842,25.066312,25.829372
1997,Costa Sol,24.919825,24.050647,25.789003
1997,California,29.061892,28.666256,29.457528
1997,Camilo Henriquez,25.775061,25.160034,26.390089
1997,El Bosque,23.334443,21.944078,24.724809
1997,El Sol,26.824269,25.975249,27.673288
1997,General Baquedano,27.246453,26.300010,28.192895
1997,Infante,26.016486,24.807692,27.225280
1997,Lo Gamboa,28.781834,28.483191,29.080477
1997,Los Espinos,25.896597,24.938394,26.854799
1997,Retiro,25.414034,24.620532,26.207536
1997,Viñas del Sol,24.960940,23.817557,26.104324
1997,Buenos Aires,26.880952,26.311781,27.450124
1997,Casa de Valencia,25.593630,24.547610,26.639651
1997,Hevia,27.498228,27.058665,27.937791
1997,Humbolt,25.774677,24.703647,26.845708
1997,Phillips,26.318162,25.673813,26.962510
1997,Poblacion Argentina,24.671271,23.655332,25.687210
1997,Poblacion Canal Chacao,25.430875,24.273891,26.587858
1997,San Gregorio,28.027312,27.427105,28.627519
1997,Valencia Bajo,26.524494,25.813478,27.235511
1997,Villa Paso Hondo,23.465101,21.924314,25.005889
1998,Calicheros,31.816335,29.842068,33.790601
1998,Belloto 2000,32.280030,31.411640,33.148420
1998,Belloto Centro,31.787085,31.221752,32.352419
1998,Bernando Ohiggins,32.892211,31.462197,34.322225
1998,Cruz del Sur,31.718267,31.262257,32.174277
1998,82,33.894280,31.969387,35.819172
1998,Belloto Norte,31.345162,30.713009,31.977315
1998,E.E.U.U,33.429385,32.470512,34.388258
1998,Lincoyan,32.258869,30.854999,33.662739
1998,Los Colonos,32.731415,31.175559,34.287272
1998,Patricio Lynch,33.199329,31.428059,34.970599
1998,Santa Marta,33.724266,32.901874,34.546659
1998,Cantera,33.181860,32.682771,33.680948
1998,Decimo Sector,32.844099,32.033384,33.654815
1998,Estero Viejo,32.043011,31.343183,32.742838
1998,Matilde,33.233736,32.077172,34.390300
1998,San Cristobal,33.287193,31.976173,34.598213
1998,Tierras Rojas,31.822781,31.196127,32.449435
1998,Decimo Sector,34.475181,32.381644,36.568718
1998,Matilde,33.369025,32.023606,34.714443
1998,Los Pinos,31.817142,29.465316,34.168968
1998,Marga Marga,32.465170,30.337483,34.592856
1998,60,33.404940,31.965009,34.844871
1998,Castillo Blanco,32.640417,31.979287,33.301547
1998,El Tranque,32.203874,31.797163,32.610584
1998,Jose Miguel Carrera,33.175278,32.193251,34.157305
1998,Las Rosas,31.751214,31.171320,32.331109
1998,Piloto Pardo,31.862623,31.392127,32.333120
1998,Porvenir,32.030428,30.467863,33.592994
1998,Textil Viña,31.918093,31.528466,32.307720
1998,21 de Mayo,31.894309,31.134429,32.654189
1998,Barros Arana,30.780992,30.301779,31.260205
1998,La Granja,34.139142,33.014373,35.263910
1998,Las Viñas,33.854286,32.950720,34.757851
1998,Los Estanques,32.133590,30.160120,34.107060
1998,Mena,31.914108,30.713543,33.114672
1998,Pedro Montt,31.052779,30.587171,31.518387
1998,Victoria Oriente,35.221014,33.881856,36.560173
1998,Victoria Poniente,32.893824,32.383379,33.404270
1998,Villa Olimpica,32.949833,31.912236,33.987430
1998,Araya,31.679954,31.211474,32.148434
1998,Arturo Prat,30.476560,29.736040,31.217079
1998,Blanco,31.827640,31.099317,32.555963
1998,Centro,31.988215,30.955903,33.020527
1998,Colina de Oro,30.281281,28.217584,32.344979
1998,El Esfuerzo,31.469636,31.176792,31.762480
1998,Emparte,30.018938,29.765150,30.272726
1998,Esmeralda,30.800512,30.331711,31.269314
1998,Liceo,31.296878,30.816436,31.777321
1998,Poblacion Esperanza,31.123857,30.286739,31.960974
1998,Poblacion Ferroviaria,32.769294,31.887719,33.650869
1998,R. Sotomayor,32.442600,31.554371,33.330828
1998,San Cristobal2,33.345126,31.710152,34.980099
1998,Sol del Pacifico,31.761193,31.197680,32.324707
1998,Soublete (Francisco Bilbao),31.540973,31.231138,31.850809
1998,Thompson,31.955509,31.001780,32.909239
1998,M. Mena,29.487907,28.643273,30.332541
1998,Manuel Rodriguez,29.737607,29.078982,30.396232
1998,No Organizada,30.379234,28.069707,32.688762
1998,Pompeya Norte,28.787025,27.600078,29.973973
1998,Pompeya Sur,29.812788,28.141285,31.484291
1998,Valencia Alto,30.480513,30.048276,30.912750
1998,Costa Sol,32.305807,30.773466,33.838148
1998,California,32.596991,32.315892,32.878090
1998,Camilo Henriquez,31.990770,30.993073,32.988468
1998,El Bosque,31.344914,29.525235,33.164593
1998,El Sol,31.444066,30.590431,32.297701
1998,General Baquedano,31.759223,31.495237,32.023209
1998,Infante,31.463042,30.757985,32.168098
1998,Lo Gamboa,33.018525,32.777707,33.259343
1998,Los Espinos,30.594525,29.856738,31.332312
1998,Retiro,31.148830,30.209148,32.088513
1998,Viñas del Sol,30.637946,29.791062,31.484829
1998,Buenos Aires,31.695453,31.164581,32.226326
1998,Casa de Valencia,31.498387,30.920067,32.076706
1998,Hevia,30.822913,30.579664,31.066162
1998,Humbolt,31.253667,30.238528,32.268805
1998,Phillips,30.252852,29.406794,31.098910
1998,Poblacion Argentina,29.728784,28.861511,30.596058
1998,Poblacion Canal Chacao,32.501410,31.093041,33.909780
1998,San Gregorio,31.263879,30.760526,31.767232
1998,Valencia Bajo,30.723167,30.106214,31.340119
1998,Villa Paso Hondo,30.816976,29.228154,32.405798
1999,Calicheros,24.971394,23.531414,26.411374
1999,Belloto 2000,29.773039,28.816850,30.729229
1999,Belloto Centro,30.318435,29.463495,31.173374
1999,Bernando Ohiggins,28.537705,27.366657,29.708752
1999,Cruz del Sur,30.157720,29.355052,30.960388
1999,82,29.849184,28.142582,31.555785
1999,Belloto Norte,28.213165,27.416056,29.010273
1999,E.E.U.U,27.072321,25.098986,29.045656
1999,Lincoyan,29.071979,28.320986,29.822971
1999,Los Colonos,26.124602,24.577171,27.672032
1999,Patricio Lynch,27.887729,26.228720,29.546738
1999,Santa Marta,27.249970,25.465002,29.034938
1999,Cantera,29.876235,29.240484,30.511987
1999,Decimo Sector,28.380361,27.524638,29.236085
1999,Estero Viejo,30.065462,29.175134,30.955790
1999,Matilde,27.381735,26.395512,28.367958
1999,San Cristobal,28.120347,26.652781,29.587913
1999,Tierras Rojas,29.325929,27.890366,30.761492
1999,Decimo Sector,27.692974,26.212118,29.173829
1999,Matilde,28.082769,26.929902,29.235635
1999,Los Pinos,25.204812,23.140084,27.269539
1999,Marga Marga,26.147535,24.520698,27.774372
1999,60,26.780783,25.533071,28.028495
1999,Castillo Blanco,28.340998,27.327894,29.354102
1999,El Tranque,28.662850,27.899765,29.425934
1999,Jose Miguel Carrera,29.257231,28.819383,29.695080
1999,Las Rosas,29.380674,28.661042,30.100305
1999,Piloto Pardo,28.764474,28.072497,29.456451
1999,Porvenir,24.997940,23.711172,26.284708
1999,Textil Viña,28.593623,28.122791,29.064456
1999,21 de Mayo,28.764595,27.885239,29.643950
1999,Barros Arana,30.436435,29.985612,30.887257
1999,La Granja,28.057147,27.134983,28.979310
1999,Las Viñas,28.269521,27.422747,29.116295
1999,Los Estanques,27.479064,26.797739,28.160389
1999,Mena,29.968171,29.324798,30.611544
1999,Pedro Montt,29.793116,28.944849,30.641383
1999,Victoria Oriente,28.255044,27.521171,28.988917
1999,Victoria Poniente,28.329991,27.639962,29.020021
1999,Villa Olimpica,28.091360,27.297448,28.885272
1999,Araya,29.759270,29.135013,30.383526
1999,Arturo Prat,31.137484,30.214619,32.060350
1999,Blanco,30.641986,29.840004,31.443967
1999,Centro,31.495586,30.445925,32.545247
1999,Colina de Oro,24.221022,22.097378,26.344666
1999,El Esfuerzo,28.761181,28.315339,29.207022
1999,Emparte,28.661130,27.223852,30.098407
1999,Esmeralda,29.407112,28.756834,30.057390
1999,Liceo,30.402660,29.821647,30.983674
1999,Poblacion Esperanza,28.501046,27.601543,29.400549
1999,Poblacion Ferroviaria,29.242838,28.654635,29.831041
1999,R. Sotomayor,30.077306,29.080230,31.074383
1999,San Cristobal2,27.849139,26.672777,29.025502
1999,Sol del Pacifico,28.800890,28.211892,29.389887
1999,Soublete (Francisco Bilbao),30.546051,29.920670,31.171432
1999,Thompson,31.333741,30.117019,32.550464
1999,M. Mena,28.381839,27.634014,29.129664
1999,Manuel Rodriguez,27.784407,27.374245,28.194569
1999,No Organizada,24.939131,22.912020,26.966243
1999,Pompeya Norte,26.272405,24.911561,27.633248
1999,Pompeya Sur,27.010950,26.071979,27.949922
1999,Valencia Alto,27.751551,27.080371,28.422730
1999,Costa Sol,27.024831,25.965650,28.084012
1999,California,31.496377,30.887969,32.104784
1999,Camilo Henriquez,28.396655,27.400222,29.393087
1999,El Bosque,25.247698,23.838393,26.657004
1999,El Sol,29.179186,28.058301,30.300070
1999,General Baquedano,30.327129,29.787367,30.866891
1999,Infante,28.286499,26.595376,29.977622
1999,Lo Gamboa,31.486792,30.889309,32.084276
1999,Los Espinos,28.131336,26.994844,29.267828
1999,Retiro,28.033833,26.904481,29.163184
1999,Viñas del Sol,27.420803,26.391080,28.450527
1999,Buenos Aires,29.803012,28.961345,30.644679
1999,Casa de Valencia,27.350194,25.588422,29.111966
1999,Hevia,29.796224,29.169899,30.422549
1999,Humbolt,27.977736,26.571010,29.384462
1999,Phillips,29.036353,28.406487,29.666220
1999,Poblacion Argentina,26.311449,25.157952,27.464945
1999,Poblacion Canal Chacao,26.812988,25.280389,28.345587
1999,San Gregorio,30.361461,29.736744,30.986178
1999,Valencia Bajo,29.385509,28.640522,30.130496
1999,Villa Paso Hondo,25.104168,23.792713,26.415623
2000,Calicheros,24.313251,22.971144,25.655359
2000,Belloto 2000,28.419792,27.564042,29.275543
2000,Belloto Centro,28.284105,27.689831,28.878378
2000,Bernando Ohiggins,27.105817,26.254843,27.956790
2000,Cruz del Sur,28.236335,27.610032,28.862638
2000,82,28.681833,27.104938,30.258729
2000,Belloto Norte,26.749626,26.180849,27.318404
2000,E.E.U.U,26.400869,25.247963,27.553774
2000,Lincoyan,27.489183,26.979549,27.998818
2000,Los Colonos,25.812092,24.413824,27.210361
2000,Patricio Lynch,27.042615,26.040659,28.044571
2000,Santa Marta,26.658805,25.800671,27.516939
2000,Cantera,28.117013,27.662667,28.571358
2000,Decimo Sector,26.785737,26.085982,27.485492
2000,Estero Viejo,28.019677,27.394818,28.644535
2000,Matilde,26.667859,25.696028,27.639691
2000,San Cristobal,27.072394,26.059533,28.085255
2000,Tierras Rojas,27.639787,26.550802,28.728772
2000,Decimo Sector,27.431416,26.318076,28.544756
2000,Matilde,26.872867,26.039102,27.706631
2000,Los Pinos,24.687185,23.028003,26.346368
2000,Marga Marga,25.326431,23.842590,26.810271
2000,60,26.077703,25.069750,27.085657
2000,Castillo Blanco,27.285818,26.555690,28.015947
2000,El Tranque,27.107065,26.535818,27.678313
2000,Jose Miguel Carrera,27.641179,27.250672,28.031686
2000,Las Rosas,27.208311,26.745793,27.670829
2000,Piloto Pardo,26.887979,26.311605,27.464352
2000,Porvenir,24.458955,23.268943,25.648966
2000,Textil Viña,26.932325,26.647346,27.217304
2000,21 de Mayo,26.555815,25.822894,27.288736
2000,Barros Arana,27.986155,27.658864,28.313446
2000,La Granja,26.686183,26.090722,27.281645
2000,Las Viñas,26.271491,25.573964,26.969019
2000,Los Estanques,25.790199,25.286126,26.294272
2000,Mena,27.692685,27.091801,28.293569
2000,Pedro Montt,27.259172,26.655606,27.862737
2000,Victoria Oriente,27.099721,26.281468,27.917973
2000,Victoria Poniente,26.498833,25.811219,27.186447
2000,Villa Olimpica,26.264229,25.546799,26.981659
2000,Araya,27.654996,26.944525,28.365467
2000,Arturo Prat,28.155547,27.677309,28.633785
2000,Blanco,28.176117,27.464236,28.887998
2000,Centro,28.394385,27.586880,29.201890
2000,Colina de Oro,23.622020,21.651355,25.592686
2000,El Esfuerzo,26.772499,26.432330,27.112668
2000,Emparte,26.974764,26.584682,27.364845
2000,Esmeralda,26.854571,26.410947,27.298194
2000,Liceo,27.877403,27.276119,28.478688
2000,Poblacion Esperanza,26.948003,26.121654,27.774352
2000,Poblacion Ferroviaria,27.870958,27.235326,28.506589
2000,R. Sotomayor,28.083354,27.165486,29.001222
2000,San Cristobal2,26.872162,25.768149,27.976175
2000,Sol del Pacifico,27.016472,26.436321,27.596624
2000,Soublete (Francisco Bilbao),27.979275,27.483621,28.474929
2000,Thompson,28.301717,27.312778,29.290655
2000,M. Mena,25.785205,25.199890,26.370520
2000,Manuel Rodriguez,25.785154,25.434584,26.135724
2000,No Organizada,24.176513,22.384266,25.968761
2000,Pompeya Norte,24.264024,23.113683,25.414365
2000,Pompeya Sur,25.229095,24.391700,26.066489
2000,Valencia Alto,25.604878,24.994775,26.214980
2000,Costa Sol,25.231794,24.159167,26.304420
2000,California,28.943078,28.483318,29.402839
2000,Camilo Henriquez,26.900029,26.244413,27.555644
2000,El Bosque,24.639700,23.369729,25.909671
2000,El Sol,26.982209,26.050543,27.913876
2000,General Baquedano,27.901133,27.399273,28.402993
2000,Infante,26.562244,25.219943,27.904544
2000,Lo Gamboa,29.117373,28.654313,29.580434
2000,Los Espinos,26.191541,25.291321,27.091760
2000,Retiro,26.210420,25.359174,27.061667
2000,Viñas del Sol,26.064292,25.153488,26.975096
2000,Buenos Aires,27.514734,26.919568,28.109900
2000,Casa de Valencia,26.196287,24.930005,27.462569
2000,Hevia,27.579303,27.049440,28.109166
2000,Humbolt,26.161893,24.915506,27.408280
2000,Phillips,26.859044,26.231849,27.486239
2000,Poblacion Argentina,24.597960,23.421051,25.774868
2000,Poblacion Canal Chacao,26.110938,24.912277,27.309600
2000,San Gregorio,27.881809,27.291794,28.471824
2000,Valencia Bajo,27.083573,26.276345,27.890801
2000,Villa Paso Hondo,24.200004,22.869177,25.530830
2001,Calicheros,28.252974,26.153024,30.352924
2001,Belloto 2000,31.984007,31.126266,32.841748
2001,Belloto Centro,31.234356,30.473749,31.994963
2001,Bernando Ohiggins,30.905650,30.219388,31.591912
2001,Cruz del Sur,31.616032,30.974781,32.257283
2001,82,31.588597,30.169426,33.007767
2001,Belloto Norte,30.028187,29.431296,30.625078
2001,E.E.U.U,30.299906,29.098823,31.500988
2001,Lincoyan,30.849241,30.064590,31.633891
2001,Los Colonos,29.860718,28.409890,31.311546
2001,Patricio Lynch,30.419219,29.151235,31.687203
2001,Santa Marta,30.688296,29.718778,31.657814
2001,Cantera,32.099800,31.516297,32.683302
2001,Decimo Sector,30.767071,29.875036,31.659106
2001,Estero Viejo,31.554480,31.001612,32.107348
2001,Matilde,30.477116,29.446052,31.508179
2001,San Cristobal,31.132130,30.275662,31.988598
2001,Tierras Rojas,31.228512,30.277263,32.179760
2001,Decimo Sector,31.909907,30.619961,33.199853
2001,Matilde,31.081139,30.062052,32.100227
2001,Los Pinos,28.316118,25.972677,30.659558
2001,Marga Marga,29.469060,27.342426,31.595695
2001,60,29.935989,28.656083,31.215895
2001,Castillo Blanco,31.043619,30.166323,31.920914
2001,El Tranque,30.296177,29.747004,30.845351
2001,Jose Miguel Carrera,31.196941,30.529369,31.864512
2001,Las Rosas,30.641945,29.922953,31.360938
2001,Piloto Pardo,30.496018,29.905124,31.086913
2001,Porvenir,28.030805,26.435664,29.625946
2001,Textil Viña,30.689391,30.313742,31.065039
2001,21 de Mayo,30.065516,29.021231,31.109801
2001,Barros Arana,30.465867,30.101712,30.830022
2001,La Granja,30.805755,29.940585,31.670925
2001,Las Viñas,30.264342,29.548624,30.980059
2001,Los Estanques,30.169047,29.582428,30.755666
2001,Mena,30.685330,30.054583,31.316077
2001,Pedro Montt,30.377464,29.731539,31.023388
2001,Victoria Oriente,31.650757,30.927276,32.374238
2001,Victoria Poniente,30.495211,29.733308,31.257115
2001,Villa Olimpica,31.221437,30.239383,32.203490
2001,Araya,30.693737,30.106707,31.280767
2001,Arturo Prat,31.021229,30.546936,31.495522
2001,Blanco,31.114624,30.422691,31.806557
2001,Centro,31.397396,30.447472,32.347321
2001,Colina de Oro,26.626326,23.973200,29.279452
2001,El Esfuerzo,30.307780,29.853591,30.761969
2001,Emparte,30.878569,30.559839,31.197300
2001,Esmeralda,30.503588,30.162338,30.844838
2001,Liceo,30.997391,30.473459,31.521322
2001,Poblacion Esperanza,30.114240,29.162957,31.065522
2001,Poblacion Ferroviaria,31.019841,30.395347,31.644335
2001,R. Sotomayor,31.079648,30.151212,32.008084
2001,San Cristobal2,30.453018,29.025317,31.880718
2001,Sol del Pacifico,30.558780,30.015965,31.101595
2001,Soublete (Francisco Bilbao),31.240601,30.671260,31.809942
2001,Thompson,31.761576,30.712061,32.811091
2001,M. Mena,29.299163,28.610092,29.988235
2001,Manuel Rodriguez,30.200456,29.665355,30.735557
2001,No Organizada,27.484721,25.038339,29.931104
2001,Pompeya Norte,28.209839,26.894952,29.524726
2001,Pompeya Sur,29.085455,28.015958,30.154951
2001,Valencia Alto,29.555523,28.890339,30.220708
2001,Costa Sol,30.593063,29.344733,31.841394
2001,California,31.869795,31.465615,32.273976
2001,Camilo Henriquez,29.885541,29.018749,30.752333
2001,El Bosque,27.869241,26.061130,29.677352
2001,El Sol,29.778592,28.810615,30.746569
2001,General Baquedano,30.837420,30.328423,31.346417
2001,Infante,29.069833,27.749777,30.389889
2001,Lo Gamboa,32.008012,31.415626,32.600397
2001,Los Espinos,28.925475,27.927076,29.923875
2001,Retiro,28.989265,27.903291,30.075239
2001,Viñas del Sol,29.105033,28.174968,30.035099
2001,Buenos Aires,30.142609,29.573545,30.711672
2001,Casa de Valencia,29.072398,27.871247,30.273548
2001,Hevia,30.317307,29.925113,30.709502
2001,Humbolt,29.479981,28.492960,30.467002
2001,Phillips,29.968692,29.397965,30.539419
2001,Poblacion Argentina,27.537803,26.415660,28.659947
2001,Poblacion Canal Chacao,29.157348,27.607307,30.707390
2001,San Gregorio,30.347718,29.737805,30.957631
2001,Valencia Bajo,30.124982,29.436546,30.813417
2001,Villa Paso Hondo,27.126464,25.541596,28.711333
2002,Calicheros,26.647125,24.526820,28.767430
2002,Belloto 2000,30.692175,29.943571,31.440778
2002,Belloto Centro,30.505810,29.870906,31.140713
2002,Bernando Ohiggins,29.520308,29.002117,30.038500
2002,Cruz del Sur,30.519913,29.893681,31.146144
2002,82,30.875965,29.639708,32.112222
2002,Belloto Norte,29.402855,28.845702,29.960008
2002,E.E.U.U,29.212341,28.023637,30.401045
2002,Lincoyan,30.151969,29.472054,30.831885
2002,Los Colonos,28.746844,27.080291,30.413397
2002,Patricio Lynch,29.868804,28.452900,31.284708
2002,Santa Marta,29.748517,28.663733,30.833301
2002,Cantera,30.390785,29.853530,30.928041
2002,Decimo Sector,29.336642,28.466302,30.206982
2002,Estero Viejo,31.201000,29.669033,32.732968
2002,Matilde,29.641945,28.583912,30.699978
2002,San Cristobal,29.911683,29.091862,30.731504
2002,Tierras Rojas,29.858195,29.083917,30.632473
2002,Decimo Sector,30.952113,29.520015,32.384210
2002,Matilde,29.850204,29.431100,30.269308
2002,Los Pinos,26.469467,24.158581,28.780352
2002,Marga Marga,27.648779,25.202699,30.094860
2002,60,29.119942,27.525207,30.714676
2002,Castillo Blanco,29.566698,28.901804,30.231592
2002,El Tranque,28.945784,28.412454,29.479113
2002,Jose Miguel Carrera,29.755427,29.268892,30.241963
2002,Las Rosas,29.179180,28.496722,29.861638
2002,Piloto Pardo,29.324714,28.505609,30.143819
2002,Porvenir,26.250681,24.522668,27.978694
2002,Textil Viña,29.706747,29.080098,30.333395
2002,21 de Mayo,28.707282,27.643263,29.771300
2002,Barros Arana,29.356257,28.847411,29.865104
2002,La Granja,29.999578,29.131316,30.867841
2002,Las Viñas,29.094561,28.388083,29.801039
2002,Los Estanques,28.836872,28.119373,29.554370
2002,Mena,29.300123,28.738327,29.861918
2002,Pedro Montt,29.102396,28.649166,29.555625
2002,Victoria Oriente,30.093143,29.173902,31.012385
2002,Victoria Poniente,29.045217,28.167508,29.922926
2002,Villa Olimpica,30.049150,29.079876,31.018424
2002,Araya,29.345498,28.579920,30.111075
2002,Arturo Prat,29.714206,29.290615,30.137797
2002,Blanco,29.121423,28.606896,29.635949
2002,Centro,29.949486,29.111171,30.787802
2002,Colina de Oro,25.153938,21.711347,28.596529
2002,El Esfuerzo,28.894121,28.272608,29.515634
2002,Emparte,28.782469,28.098865,29.466073
2002,Esmeralda,28.842399,28.627519,29.057278
2002,Liceo,29.536598,28.962485,30.110711
2002,Poblacion Esperanza,28.216497,27.466348,28.966647
2002,Poblacion Ferroviaria,30.914967,28.603023,33.226911
2002,R. Sotomayor,29.531155,28.603872,30.458438
2002,San Cristobal2,29.683779,28.409829,30.957729
2002,Sol del Pacifico,29.438925,28.956758,29.921092
2002,Soublete (Francisco Bilbao),28.901062,28.102835,29.699289
2002,Thompson,30.149442,29.017843,31.281041
2002,M. Mena,28.122757,27.509172,28.736342
2002,Manuel Rodriguez,28.341102,27.831550,28.850655
2002,No Organizada,26.118659,23.314296,28.923022
2002,Pompeya Norte,26.837809,25.508006,28.167613
2002,Pompeya Sur,27.340946,26.472465,28.209426
2002,Valencia Alto,28.202900,27.588325,28.817475
2002,Costa Sol,29.179786,27.629377,30.730196
2002,California,30.624782,30.112079,31.137485
2002,Camilo Henriquez,28.705849,27.793522,29.618175
2002,El Bosque,26.004331,24.156461,27.852200
2002,El Sol,28.353320,27.380511,29.326129
2002,General Baquedano,29.050497,28.642982,29.458013
2002,Infante,27.877011,26.535122,29.218899
2002,Lo Gamboa,30.378684,29.773695,30.983674
2002,Los Espinos,27.658037,26.732783,28.583290
2002,Retiro,27.689032,26.711939,28.666125
2002,Viñas del Sol,27.720388,26.850433,28.590344
2002,Buenos Aires,28.733247,28.177252,29.289242
2002,Casa de Valencia,27.940296,26.529994,29.350598
2002,Hevia,28.891320,28.545573,29.237066
2002,Humbolt,27.940986,27.053031,28.828941
2002,Phillips,28.218005,27.608721,28.827289
2002,Poblacion Argentina,26.088127,24.749205,27.427048
2002,Poblacion Canal Chacao,28.154435,26.341855,29.967016
2002,San Gregorio,29.073303,28.198711,29.947895
2002,Valencia Bajo,28.829580,28.044834,29.614326
2002,Villa Paso Hondo,25.874074,24.264509,27.483639
2003,Calicheros,27.908790,26.029258,29.788323
2003,Belloto 2000,29.244443,28.099490,30.389396
2003,Belloto Centro,28.561922,27.663547,29.460297
2003,Bernando Ohiggins,30.525115,30.044340,31.005891
2003,Cruz del Sur,30.639252,30.142439,31.136066
2003,82,29.330596,28.320578,30.340615
2003,Belloto Norte,26.494951,25.977034,27.012867
2003,E.E.U.U,26.980928,26.283896,27.677960
2003,Lincoyan,27.537388,26.699052,28.375724
2003,Los Colonos,27.436916,25.836520,29.037312
2003,Patricio Lynch,27.811695,26.645515,28.977874
2003,Santa Marta,27.973157,26.962751,28.983563
2003,Cantera,29.891785,28.897310,30.886260
2003,Decimo Sector,30.519951,29.646984,31.392918
2003,Estero Viejo,30.965325,30.538434,31.392216
2003,Matilde,28.773799,27.463797,30.083802
2003,San Cristobal,29.743507,27.946395,31.540620
2003,Tierras Rojas,30.619323,30.009892,31.228754
2003,Decimo Sector,29.772109,28.073560,31.470659
2003,Matilde,28.831756,27.804367,29.859145
2003,Los Pinos,27.851661,25.667207,30.036116
2003,Marga Marga,28.710722,26.445113,30.976332
2003,60,28.112351,26.534179,29.690523
2003,Castillo Blanco,28.573936,27.919352,29.228520
2003,El Tranque,28.158110,27.533752,28.782469
2003,Jose Miguel Carrera,28.586787,27.845931,29.327643
2003,Las Rosas,28.045568,27.135553,28.955582
2003,Piloto Pardo,28.601171,27.731143,29.471200
2003,Porvenir,27.187022,25.715052,28.658993
2003,Textil Viña,28.952286,28.595729,29.308844
2003,21 de Mayo,28.581024,27.555836,29.606212
2003,Barros Arana,27.720582,27.321265,28.119900
2003,La Granja,29.937902,28.604732,31.271072
2003,Las Viñas,29.316203,28.486147,30.146259
2003,Los Estanques,29.117679,28.208730,30.026628
2003,Mena,27.999472,27.452319,28.546625
2003,Pedro Montt,28.654977,28.023668,29.286285
2003,Victoria Oriente,30.178710,29.160689,31.196730
2003,Victoria Poniente,28.846205,27.885733,29.806678
2003,Villa Olimpica,30.409475,28.967363,31.851587
2003,Araya,27.906382,27.319050,28.493715
2003,Arturo Prat,27.698978,27.210223,28.187733
2003,Blanco,27.400809,26.667496,28.134121
2003,Centro,27.865585,27.121683,28.609486
2003,Colina de Oro,26.496488,23.523795,29.469180
2003,El Esfuerzo,27.844555,27.429170,28.259940
2003,Emparte,27.709210,27.497293,27.921128
2003,Esmeralda,26.694059,26.000201,27.387917
2003,Liceo,27.344202,26.857364,27.831039
2003,Poblacion Esperanza,27.247278,26.281943,28.212613
2003,Poblacion Ferroviaria,28.412342,27.518232,29.306452
